,Tile Id,Date,Serving Cell Average RSRP (All),Serving Cell Average RSRQ (All),Total MR Count,Longitude,Latitude,geometry
241586,'5764608310153845770',12/6/2020,-124.89,-20.0,9,115.14873500000002,-8.548428999999999,POINT (115.148735 -8.548428999999999)
241590,'5764608310153845797',12/6/2020,-120.42,-19.8,33,115.149079,-8.547411,POINT (115.149079 -8.547411)
241592,'5764608310153845799',12/6/2020,-121.13,-20.0,15,115.149422,-8.547411,POINT (115.149422 -8.547411)
241597,'5764608310153845904',12/6/2020,-123.3,-19.63,30,115.150452,-8.547071,POINT (115.150452 -8.547071000000001)
241598,'5764608310153845911',12/6/2020,-123.33,-20.0,6,115.150795,-8.546053,POINT (115.150795 -8.546053000000001)
241605,'5764608310153845945',12/6/2020,-124.2,-20.0,5,115.15251200000002,-8.546732,POINT (115.152512 -8.546732)
241606,'5764608310153845946',12/6/2020,-127.18,-20.0,11,115.152855,-8.547071,POINT (115.152855 -8.547071000000001)
241610,'5764608310153845991',12/6/2020,-120.16,-20.0,13,115.152169,-8.544694999999999,POINT (115.152169 -8.544694999999999)
241612,'5764608310153845999',12/6/2020,-121.6,-20.0,72,115.152855,-8.544694999999999,POINT (115.152855 -8.544694999999999)
241615,'5764608310153846043',12/6/2020,-120.69,-20.0,13,115.14873500000002,-8.541299,POINT (115.148735 -8.541299)
241620,'5764608310153846074',12/6/2020,-122.0,-17.38,4,115.15010900000001,-8.541639,POINT (115.150109 -8.541639)
241621,'5764608310153846075',12/6/2020,-121.0,-17.79,17,115.15010900000001,-8.541299,POINT (115.150109 -8.541299)
241625,'5764608310153846091',12/6/2020,-121.5,-20.0,2,115.14873500000002,-8.539941,POINT (115.148735 -8.539941000000001)
241633,'5764608310153846133',12/6/2020,-121.11,-20.0,9,115.149079,-8.537904,POINT (115.149079 -8.537903999999999)
241634,'5764608310153846140',12/6/2020,-121.67,-20.0,15,115.14976499999999,-8.538244,POINT (115.149765 -8.538244000000001)
241636,'5764608310153846146',12/6/2020,-120.4,-15.3,5,115.150795,-8.542997,POINT (115.150795 -8.542997)
241639,'5764608310153846156',12/6/2020,-121.67,-20.0,3,115.15113899999999,-8.542318,POINT (115.151139 -8.542318)
241641,'5764608310153846162',12/6/2020,-120.25,-19.91,32,115.150795,-8.541639,POINT (115.150795 -8.541639)
241647,'5764608310153846181',12/6/2020,-121.6,-20.0,10,115.151825,-8.541978,POINT (115.151825 -8.541978)
241659,'5764608310153846228',12/6/2020,-122.07,-20.0,15,115.150452,-8.538244,POINT (115.150452 -8.538244000000001)
241665,'5764608310153846259',12/6/2020,-129.0,-20.0,4,115.152169,-8.538583000000001,POINT (115.152169 -8.538583000000001)
241668,'5764608310153846270',12/6/2020,-128.75,-20.0,8,115.152855,-8.538244,POINT (115.152855 -8.538244000000001)
241669,'5764608310153846282',12/6/2020,-122.0,-20.0,3,115.154229,-8.548428999999999,POINT (115.154229 -8.548428999999999)
241689,'5764608310153846330',12/6/2020,-120.45,-19.95,22,115.155602,-8.547071,POINT (115.155602 -8.547071000000001)
241693,'5764608310153846339',12/6/2020,-121.58,-19.21,53,115.15354199999999,-8.545374,POINT (115.153542 -8.545374000000001)
241698,'5764608310153846349',12/6/2020,-120.97,-18.42,72,115.153885,-8.544694999999999,POINT (115.153885 -8.544694999999999)
241704,'5764608310153846367',12/6/2020,-121.08,-13.21,89,115.154229,-8.543336,POINT (115.154229 -8.543336)
241714,'5764608310153846392',12/6/2020,-120.79,-18.03,38,115.15525900000002,-8.544355,POINT (115.155259 -8.544354999999999)
241721,'5764608310153846404',12/6/2020,-124.23,-20.0,13,115.15594499999999,-8.54775,POINT (115.155945 -8.547750000000001)
241728,'5764608310153846422',12/6/2020,-125.72,-19.72,7,115.15628799999999,-8.546391999999999,POINT (115.156288 -8.546391999999999)
241731,'5764608310153846429',12/6/2020,-124.0,-20.0,5,115.156632,-8.546053,POINT (115.156632 -8.546053000000001)
241741,'5764608310153846456',12/6/2020,-123.14,-20.0,14,115.158005,-8.547071,POINT (115.158005 -8.547071000000001)
241744,'5764608310153846460',12/6/2020,-123.6,-17.9,5,115.158005,-8.546391999999999,POINT (115.158005 -8.546391999999999)
241752,'5764608310153846483',12/6/2020,-121.55,-18.45,96,115.15628799999999,-8.544015,POINT (115.156288 -8.544015)
241753,'5764608310153846484',12/6/2020,-124.25,-20.0,4,115.15594499999999,-8.543676,POINT (115.155945 -8.543676)
241754,'5764608310153846485',12/6/2020,-120.09,-19.56,55,115.15594499999999,-8.543336,POINT (115.155945 -8.543336)
241758,'5764608310153846494',12/6/2020,-121.11,-19.98,282,115.156975,-8.543676,POINT (115.156975 -8.543676)
241759,'5764608310153846497',12/6/2020,-126.09,-20.0,57,115.15731799999999,-8.545374,POINT (115.157318 -8.545374000000001)
241769,'5764608310153846514',12/6/2020,-120.18,-19.89,28,115.15766200000002,-8.544355,POINT (115.157662 -8.544354999999999)
241782,'5764608310153846550',12/6/2020,-121.0,-14.89,35,115.15354199999999,-8.54096,POINT (115.153542 -8.54096)
241784,'5764608310153846559',12/6/2020,-122.6,-20.0,5,115.154229,-8.54062,POINT (115.154229 -8.540620000000001)
241786,'5764608310153846562',12/6/2020,-121.62,-20.0,56,115.15491499999999,-8.542997,POINT (115.154915 -8.542997)
241788,'5764608310153846564',12/6/2020,-121.35,-18.61,23,115.154572,-8.542318,POINT (115.154572 -8.542318)
241789,'5764608310153846566',12/6/2020,-122.22,-20.0,9,115.15491499999999,-8.542318,POINT (115.154915 -8.542318)
241790,'5764608310153846567',12/6/2020,-123.5,-19.3,40,115.15491499999999,-8.541978,POINT (115.154915 -8.541978)
241795,'5764608310153846592',12/6/2020,-120.92,-19.92,12,115.153199,-8.540281,POINT (115.153199 -8.540281)
241798,'5764608310153846597',12/6/2020,-124.75,-20.0,4,115.153199,-8.539261999999999,POINT (115.153199 -8.539261999999999)
241800,'5764608310153846601',12/6/2020,-125.88,-20.0,8,115.153885,-8.539941,POINT (115.153885 -8.539941000000001)
241812,'5764608310153846638',12/6/2020,-121.4,-20.0,5,115.155602,-8.539602,POINT (115.155602 -8.539602)
241815,'5764608310153846641',12/6/2020,-120.13,-20.0,39,115.154572,-8.538583000000001,POINT (115.154572 -8.538583000000001)
241824,'5764608310153846661',12/6/2020,-121.14,-19.75,28,115.15594499999999,-8.541978,POINT (115.155945 -8.541978)
241837,'5764608310153846679',12/6/2020,-124.0,-20.0,4,115.15628799999999,-8.54062,POINT (115.156288 -8.540620000000001)
241842,'5764608310153846688',12/6/2020,-122.09,-19.84,450,115.15731799999999,-8.542997,POINT (115.157318 -8.542997)
241844,'5764608310153846692',12/6/2020,-120.14,-19.15,70,115.15731799999999,-8.542318,POINT (115.157318 -8.542318)
241856,'5764608310153846714',12/6/2020,-122.18,-18.1,45,115.158348,-8.541639,POINT (115.158348 -8.541639)
241862,'5764608310153846726',12/6/2020,-120.45,-19.93,441,115.15628799999999,-8.539602,POINT (115.156288 -8.539602)
241876,'5764608310153846752',12/6/2020,-121.0,-20.0,29,115.15731799999999,-8.540281,POINT (115.157318 -8.540281)
241879,'5764608310153846756',12/6/2020,-122.06,-20.0,19,115.15731799999999,-8.539602,POINT (115.157318 -8.539602)
241882,'5764608310153846760',12/6/2020,-126.25,-20.0,4,115.158005,-8.540281,POINT (115.158005 -8.540281)
241883,'5764608310153846763',12/6/2020,-128.0,-20.0,3,115.158348,-8.539941,POINT (115.158348 -8.539941000000001)
241886,'5764608310153846767',12/6/2020,-121.17,-17.23,24,115.158348,-8.539261999999999,POINT (115.158348 -8.539261999999999)
241891,'5764608310153846775',12/6/2020,-121.11,-17.6,298,115.15766200000002,-8.537904,POINT (115.157662 -8.537903999999999)
241899,'5764608310153846787',12/6/2020,-121.0,-17.0,3,115.159035,-8.580681,POINT (115.159035 -8.580681)
241951,'5764608310153846853',12/6/2020,-125.33,-20.0,67,115.15869199999999,-8.577286,POINT (115.158692 -8.577286000000001)
241959,'5764608310153846865',12/6/2020,-126.83,-19.83,6,115.15869199999999,-8.576607000000001,POINT (115.158692 -8.576607000000001)
241975,'5764608310153846892',12/6/2020,-123.75,-15.81,8,115.160752,-8.577625999999999,POINT (115.160752 -8.577625999999999)
241980,'5764608310153846897',12/6/2020,-124.22,-18.55,9,115.16006499999999,-8.576607000000001,POINT (115.160065 -8.576607000000001)
242005,'5764608310153846928',12/6/2020,-121.33,-19.5,3,115.16143799999999,-8.579663,POINT (115.161438 -8.579663)
242008,'5764608310153846931',12/6/2020,-120.53,-13.66,181,115.161782,-8.579323,POINT (115.161782 -8.579323)
242038,'5764608310153846961',12/6/2020,-122.25,-19.09,49,115.16281200000002,-8.579323,POINT (115.162812 -8.579323)
242059,'5764608310153846984',12/6/2020,-120.22,-18.34,78,115.162125,-8.578305,POINT (115.162125 -8.578305)
242070,'5764608310153846997',12/6/2020,-125.2,-19.5,5,115.16143799999999,-8.575928,POINT (115.161438 -8.575927999999999)
242075,'5764608310153847002',12/6/2020,-120.45,-17.55,243,115.16246799999999,-8.576947,POINT (115.162468 -8.576947000000001)
242104,'5764608310153847032',12/6/2020,-122.59,-19.07,27,115.163498,-8.576947,POINT (115.163498 -8.576947000000001)
242114,'5764608310153847047',12/6/2020,-125.27,-17.76,19,115.159035,-8.57457,POINT (115.159035 -8.57457)
242120,'5764608310153847055',12/6/2020,-123.5,-20.0,4,115.159722,-8.57457,POINT (115.159722 -8.57457)
242121,'5764608310153847061',12/6/2020,-125.0,-17.17,3,115.15869199999999,-8.573212,POINT (115.158692 -8.573212)
242137,'5764608310153847100',12/6/2020,-124.33,-19.83,3,115.160752,-8.573552000000001,POINT (115.160752 -8.573552000000001)
242141,'5764608310153847112',12/6/2020,-121.25,-16.79,12,115.159378,-8.572873,POINT (115.159378 -8.572873)
242142,'5764608310153847113',12/6/2020,-120.22,-16.72,9,115.159378,-8.572533,POINT (115.159378 -8.572533)
242147,'5764608310153847125',12/6/2020,-123.3,-20.0,10,115.15869199999999,-8.570497,POINT (115.158692 -8.570497)
242155,'5764608310153847152',12/6/2020,-125.32,-20.0,19,115.16006499999999,-8.571515,POINT (115.160065 -8.571515)
242162,'5764608310153847173',12/6/2020,-123.25,-20.0,4,115.16143799999999,-8.57457,POINT (115.161438 -8.57457)
242164,'5764608310153847176',12/6/2020,-121.28,-17.59,108,115.162125,-8.575589,POINT (115.162125 -8.575589000000001)
242168,'5764608310153847185',12/6/2020,-120.4,-20.0,5,115.16143799999999,-8.573891,POINT (115.161438 -8.573891)
242174,'5764608310153847191',12/6/2020,-123.99,-16.41,82,115.161782,-8.573212,POINT (115.161782 -8.573212)
242175,'5764608310153847194',12/6/2020,-125.0,-20.0,5,115.16246799999999,-8.574231,POINT (115.162468 -8.574230999999999)
242199,'5764608310153847233',12/6/2020,-121.87,-15.68,244,115.16143799999999,-8.572533,POINT (115.161438 -8.572533)
242200,'5764608310153847234',12/6/2020,-124.7,-19.9,10,115.161782,-8.572873,POINT (115.161782 -8.572873)
242202,'5764608310153847237',12/6/2020,-122.08,-15.64,628,115.16143799999999,-8.571854,POINT (115.161438 -8.571854)
242203,'5764608310153847240',12/6/2020,-121.88,-15.75,8,115.162125,-8.572873,POINT (115.162125 -8.572873)
242208,'5764608310153847254',12/6/2020,-122.67,-20.0,9,115.161782,-8.570836,POINT (115.161782 -8.570836)
242215,'5764608310153847277',12/6/2020,-126.2,-20.0,5,115.163498,-8.571854,POINT (115.163498 -8.571854)
242301,'5764608310153847376',12/6/2020,-122.86,-20.0,14,115.164185,-8.576947,POINT (115.164185 -8.576947000000001)
242314,'5764608310153847389',12/6/2020,-121.84,-17.32,31,115.164872,-8.575928,POINT (115.164872 -8.575927999999999)
242457,'5764608310153847535',12/6/2020,-121.98,-18.25,174,115.169335,-8.577286,POINT (115.169335 -8.577286000000001)
242537,'5764608310153847652',12/6/2020,-120.14,-18.15,92,115.165558,-8.572194,POINT (115.165558 -8.572194)
242539,'5764608310153847654',12/6/2020,-127.0,-20.0,3,115.165902,-8.572194,POINT (115.165902 -8.572194)
242560,'5764608310153847694',12/6/2020,-122.75,-20.0,12,115.167961,-8.574910000000001,POINT (115.167961 -8.574910000000001)
242566,'5764608310153847703',12/6/2020,-122.58,-18.26,19,115.167275,-8.573212,POINT (115.167275 -8.573212)
242590,'5764608310153847738',12/6/2020,-121.87,-19.94,8,115.169335,-8.574231,POINT (115.169335 -8.574230999999999)
242593,'5764608310153847742',12/6/2020,-122.0,-18.5,12,115.169335,-8.573552000000001,POINT (115.169335 -8.573552000000001)
242596,'5764608310153847749',12/6/2020,-121.0,-20.0,2,115.166931,-8.571854,POINT (115.166931 -8.571854)
242663,'5764608310153847869',12/6/2020,-121.75,-20.0,4,115.160752,-8.567781,POINT (115.160752 -8.567781)
242664,'5764608310153847872',12/6/2020,-122.67,-20.0,3,115.15869199999999,-8.567441,POINT (115.158692 -8.567441000000001)
242668,'5764608310153847883',12/6/2020,-127.0,-20.0,2,115.159722,-8.567102,POINT (115.159722 -8.567102)
242723,'5764608310153848007',12/6/2020,-123.0,-20.0,3,115.161782,-8.566423,POINT (115.161782 -8.566423)
242746,'5764608310153848067',12/6/2020,-122.67,-20.0,3,115.159035,-8.564386,POINT (115.159035 -8.564386000000001)
242749,'5764608310153848090',12/6/2020,-125.0,-20.0,1,115.159722,-8.563367,POINT (115.159722 -8.563367)
242750,'5764608310153848091',12/6/2020,-123.0,-20.0,1,115.159722,-8.563028,POINT (115.159722 -8.563027999999999)
242760,'5764608310153848129',12/6/2020,-121.67,-19.26,233,115.15869199999999,-8.56167,POINT (115.158692 -8.561669999999999)
242767,'5764608310153848141',12/6/2020,-124.0,-20.0,6,115.159378,-8.560991,POINT (115.159378 -8.560991)
242781,'5764608310153848161',12/6/2020,-121.0,-20.0,2,115.16006499999999,-8.56167,POINT (115.160065 -8.561669999999999)
242789,'5764608310153848175',12/6/2020,-121.43,-20.0,7,115.16109499999999,-8.560991,POINT (115.161095 -8.560991)
242803,'5764608310153848205',12/6/2020,-122.6,-20.0,5,115.162125,-8.563707,POINT (115.162125 -8.563707000000001)
242811,'5764608310153848227',12/6/2020,-124.17,-20.0,17,115.163155,-8.564386,POINT (115.163155 -8.564386000000001)
242829,'5764608310153848259',12/6/2020,-125.0,-20.0,2,115.161782,-8.56167,POINT (115.161782 -8.561669999999999)
242842,'5764608310153848274',12/6/2020,-124.0,-20.0,2,115.161782,-8.560651,POINT (115.161782 -8.560651)
242850,'5764608310153848287',12/6/2020,-120.68,-18.94,85,115.16246799999999,-8.559633,POINT (115.162468 -8.559633)
242863,'5764608310153848305',12/6/2020,-120.02,-20.0,41,115.16281200000002,-8.560312,POINT (115.162812 -8.560312)
242913,'5764608310153848385',12/6/2020,-122.0,-19.0,2,115.164185,-8.567102,POINT (115.164185 -8.567102)
243039,'5764608310153848623',12/6/2020,-124.57,-20.0,7,115.16658799999999,-8.563707,POINT (115.166588 -8.563707000000001)
243093,'5764608310153848695',12/6/2020,-125.6,-20.0,5,115.165902,-8.559633,POINT (115.165902 -8.559633)
243095,'5764608310153848697',12/6/2020,-123.39,-17.98,23,115.16624499999999,-8.560312,POINT (115.166245 -8.560312)
243102,'5764608310153848705',12/6/2020,-129.5,-18.0,6,115.166931,-8.564386,POINT (115.166931 -8.564386000000001)
243127,'5764608310153848742',12/6/2020,-124.57,-20.0,7,115.168648,-8.564046000000001,POINT (115.168648 -8.564046000000001)
243155,'5764608310153848781',12/6/2020,-121.52,-16.91,27,115.16761799999999,-8.560991,POINT (115.167618 -8.560991)
243329,'5764608310153849010',12/6/2020,-126.75,-19.56,8,115.17414099999999,-8.579663,POINT (115.174141 -8.579663)
243333,'5764608310153849017',12/6/2020,-120.11,-14.55,788,115.174485,-8.579323,POINT (115.174485 -8.579323)
243337,'5764608310153849022',12/6/2020,-120.33,-14.91,920,115.174828,-8.578984,POINT (115.174828 -8.578984)
243351,'5764608310153849045',12/6/2020,-123.76,-19.55,21,115.172425,-8.575928,POINT (115.172425 -8.575927999999999)
243354,'5764608310153849049',12/6/2020,-123.0,-20.0,1,115.173111,-8.576607000000001,POINT (115.173111 -8.576607000000001)
243365,'5764608310153849067',12/6/2020,-124.62,-19.75,8,115.174828,-8.577964999999999,POINT (115.174828 -8.577964999999999)
243369,'5764608310153849077',12/6/2020,-121.0,-13.2,5,115.173798,-8.575928,POINT (115.173798 -8.575927999999999)
243391,'5764608310153849113',12/6/2020,-123.79,-18.42,106,115.17036499999999,-8.573891,POINT (115.170365 -8.573891)
243401,'5764608310153849132',12/6/2020,-120.08,-18.58,13,115.17173799999999,-8.574910000000001,POINT (115.171738 -8.574910000000001)
243410,'5764608310153849152',12/6/2020,-123.0,-18.25,2,115.169678,-8.572873,POINT (115.169678 -8.572873)
243442,'5764608310153849218',12/6/2020,-120.6,-18.9,10,115.17276799999999,-8.575589,POINT (115.172768 -8.575589000000001)
243463,'5764608310153849280',12/6/2020,-120.74,-19.72,23,115.172425,-8.572873,POINT (115.172425 -8.572873)
243477,'5764608310153849316',12/6/2020,-124.0,-20.0,4,115.173798,-8.572194,POINT (115.173798 -8.572194)
243485,'5764608310153849351',12/6/2020,-120.43,-20.0,7,115.17551499999999,-8.580002,POINT (115.175515 -8.580002)
243492,'5764608310153849359',12/6/2020,-120.33,-18.13,12,115.176201,-8.580002,POINT (115.176201 -8.580002)
243495,'5764608310153849362',12/6/2020,-120.8,-15.48,"1,916",115.17551499999999,-8.579663,POINT (115.175515 -8.579663)
243498,'5764608310153849365',12/6/2020,-121.0,-13.52,"3,119",115.17517099999999,-8.578644,POINT (115.175171 -8.578644000000001)
243499,'5764608310153849367',12/6/2020,-120.75,-13.18,435,115.17551499999999,-8.578644,POINT (115.175515 -8.578644000000001)
243504,'5764608310153849372',12/6/2020,-120.98,-13.91,"1,482",115.175858,-8.578984,POINT (115.175858 -8.578984)
243516,'5764608310153849388',12/6/2020,-122.33,-20.0,6,115.177231,-8.580342,POINT (115.177231 -8.580342)
243532,'5764608310153849410',12/6/2020,-120.5,-20.0,4,115.17551499999999,-8.578305,POINT (115.175515 -8.578305)
243539,'5764608310153849422',12/6/2020,-122.0,-20.0,4,115.176201,-8.577625999999999,POINT (115.176201 -8.577625999999999)
243541,'5764608310153849425',12/6/2020,-121.09,-17.55,11,115.17517099999999,-8.576607000000001,POINT (115.175171 -8.576607000000001)
243549,'5764608310153849444',12/6/2020,-122.6,-20.0,5,115.17654499999999,-8.577625999999999,POINT (115.176545 -8.577625999999999)
243550,'5764608310153849445',12/6/2020,-125.5,-20.0,4,115.17654499999999,-8.577286,POINT (115.176545 -8.577286000000001)
243556,'5764608310153849454',12/6/2020,-124.67,-20.0,3,115.17757399999999,-8.577625999999999,POINT (115.177574 -8.577625999999999)
243558,'5764608310153849458',12/6/2020,-123.2,-20.0,10,115.17688799999999,-8.576947,POINT (115.176888 -8.576947000000001)
243578,'5764608310153849491',12/6/2020,-121.33,-20.0,12,115.178261,-8.579323,POINT (115.178261 -8.579323)
243592,'5764608310153849510',12/6/2020,-122.64,-18.79,44,115.17963400000001,-8.580342,POINT (115.179634 -8.580342)
243648,'5764608310153849579',12/6/2020,-123.12,-20.0,8,115.18032099999999,-8.577964999999999,POINT (115.180321 -8.577964999999999)
243665,'5764608310153849616',12/6/2020,-124.43,-19.79,7,115.17517099999999,-8.574231,POINT (115.175171 -8.574230999999999)
243670,'5764608310153849635',12/6/2020,-124.28,-19.87,50,115.17688799999999,-8.575249000000001,POINT (115.176888 -8.575249000000001)
243674,'5764608310153849646',12/6/2020,-121.94,-13.91,408,115.17757399999999,-8.574910000000001,POINT (115.177574 -8.574910000000001)
243716,'5764608310153849770',12/6/2020,-120.38,-19.99,58,115.18032099999999,-8.575589,POINT (115.180321 -8.575589000000001)
243745,'5764608310153849859',12/6/2020,-126.5,-20.0,4,115.17002099999999,-8.569818,POINT (115.170021 -8.569818)
