Tile Id,Date,Serving Cell Average RSRP (All),Serving Cell Average RSRQ (All),Total MR Count,Longitude,Latitude,geometry
'5764608310154035646',2.02E+16,-130,-19.6,5,115.23,-8.48663,POINT (115.22976 -8.486634)
'5764608310154035658',2.02E+16,-121.76,-16.55,46,115.228,-8.48595,POINT (115.228386 -8.485954)
'5764608310154035668',2.02E+16,-125,-20,1,115.227,-8.48392,POINT (115.227356 -8.483917)
'5764608310154035683',2.02E+16,-122.01,-17.43,177,115.229,-8.48561,POINT (115.229073 -8.485614999999999)
'5764608310154035684',2.02E+16,-125.47,-18.88,17,115.229,-8.48527,POINT (115.22873 -8.485275)
'5764608310154035686',2.02E+16,-121.5,-18.01,36,115.229,-8.48527,POINT (115.229073 -8.485275)
'5764608310154035697',2.02E+16,-121.82,-18.18,11,115.229,-8.48426,POINT (115.22873 -8.484257000000001)
'5764608310154035718',2.02E+16,-124.58,-17.38,38,115.23,-8.49343,POINT (115.230446 -8.493425)
'5764608310154035735',2.02E+16,-122.81,-17.27,301,115.23,-8.49173,POINT (115.230446 -8.491727000000001)
'5764608310154035903',2.02E+16,-128.2,-20,5,115.235,-8.49173,POINT (115.235253 -8.491727000000001)
'5764608310154035906',2.02E+16,-123.25,-16.15,153,115.233,-8.49139,POINT (115.233193 -8.491387)
'5764608310154035907',2.02E+16,-124.76,-18.84,29,115.233,-8.49105,POINT (115.233193 -8.491047999999999)
'5764608310154035912',2.02E+16,-124.3,-19.4,10,115.234,-8.49139,POINT (115.233536 -8.491387)
'5764608310154035968',2.02E+16,-120.08,-17.82,200,115.23,-8.48867,POINT (115.230103 -8.488671)
'5764608310154035980',2.02E+16,-120.31,-19.3,23,115.231,-8.48799,POINT (115.23079 -8.487992)
'5764608310154035987',2.02E+16,-122.4,-17.28,225,115.23,-8.48697,POINT (115.230446 -8.486972999999999)
'5764608310154035991',2.02E+16,-121.83,-17.19,136,115.23,-8.48629,POINT (115.230446 -8.486294000000001)
'5764608310154035997',2.02E+16,-122.69,-17.98,102,115.231,-8.48629,POINT (115.23079 -8.486294000000001)
'5764608310154036015',2.02E+16,-121.17,-12.79,48,115.233,-8.48765,POINT (115.232506 -8.487652000000001)
'5764608310154036018',2.02E+16,-123.46,-19.11,26,115.232,-8.48731,POINT (115.231819 -8.487313)
'5764608310154036027',2.02E+16,-120.57,-13.57,149,115.233,-8.48697,POINT (115.232506 -8.486972999999999)
'5764608310154036058',2.02E+16,-123.5,-20,4,115.231,-8.4846,POINT (115.231133 -8.484596)
'5764608310154036101',2.02E+16,-122.18,-12.84,83,115.233,-8.48765,POINT (115.232849 -8.487652000000001)
'5764608310154036112',2.02E+16,-124.94,-18.64,47,115.233,-8.48731,POINT (115.232849 -8.487313)
'5764608310154036114',2.02E+16,-123.05,-17.33,84,115.233,-8.48731,POINT (115.233193 -8.487313)
'5764608310154036130',2.02E+16,-128.8,-20,5,115.235,-8.48867,POINT (115.234566 -8.488671)
'5764608310154036148',2.02E+16,-121.25,-17.87,12,115.234,-8.48663,POINT (115.234223 -8.486634)
'5764608310154036167',2.02E+16,-124,-15,5,115.233,-8.48494,POINT (115.233193 -8.484935999999999)
'5764608310154036178',2.02E+16,-124.67,-18.5,6,115.233,-8.4846,POINT (115.233193 -8.484596)
'5764608310154036182',2.02E+16,-126.45,-19.64,22,115.233,-8.48392,POINT (115.233193 -8.483917)
'5764608310154036188',2.02E+16,-123.6,-17.75,63,115.234,-8.48392,POINT (115.233536 -8.483917)
'5764608310154036228',2.02E+16,-124.23,-19.86,22,115.225,-8.48256,POINT (115.22461 -8.482559)
'5764608310154036303',2.02E+16,-127.5,-19.19,8,115.226,-8.4795,POINT (115.22564 -8.479502999999999)
'5764608310154036411',2.02E+16,-120.09,-20,123,115.23,-8.48154,POINT (115.22976 -8.481539999999999)
'5764608310154036421',2.02E+16,-128.33,-18.67,3,115.227,-8.4795,POINT (115.227356 -8.479502999999999)
'5764608310154036422',2.02E+16,-123.5,-19.62,4,115.228,-8.47984,POINT (115.2277 -8.479842)
'5764608310154036425',2.02E+16,-123.67,-19.83,3,115.228,-8.48018,POINT (115.228043 -8.480182000000001)
'5764608310154036468',2.02E+16,-122,-19.5,3,115.229,-8.47848,POINT (115.22873 -8.478484)
'5764608310154036485',2.02E+16,-120.62,-19,8,115.225,-8.47679,POINT (115.22461 -8.476786000000001)
'5764608310154036492',2.02E+16,-120.57,-18.96,14,115.225,-8.47713,POINT (115.225296 -8.477126)
'5764608310154036494',2.02E+16,-122.55,-19.73,11,115.226,-8.47713,POINT (115.22564 -8.477126)
'5764608310154036499',2.02E+16,-125.39,-19.66,28,115.225,-8.47611,POINT (115.224953 -8.476107000000001)
'5764608310154036547',2.02E+16,-120.36,-20,45,115.225,-8.47475,POINT (115.224953 -8.474749000000001)
'5764608310154036591',2.02E+16,-120.25,-15.5,4,115.227,-8.47407,POINT (115.227013 -8.474069)
'5764608310154036592',2.02E+16,-121,-20,3,115.226,-8.47373,POINT (115.225983 -8.47373)
'5764608310154036608',2.02E+16,-123.67,-17.92,6,115.227,-8.47781,POINT (115.227356 -8.477805)
'5764608310154036628',2.02E+16,-130,-20,3,115.227,-8.47577,POINT (115.227356 -8.475766999999999)
'5764608310154036686',2.02E+16,-126.9,-20,10,115.228,-8.47441,POINT (115.228386 -8.474409)
'5764608310154036695',2.02E+16,-121.8,-18.83,15,115.228,-8.47271,POINT (115.2277 -8.472711)
'5764608310154036732',2.02E+16,-123.5,-20,8,115.229,-8.47305,POINT (115.229416 -8.473051)
'5764608310154036737',2.02E+16,-125.5,-20,12,115.23,-8.4829,POINT (115.230103 -8.482897999999999)
'5764608310154036740',2.02E+16,-124.83,-19.89,24,115.23,-8.48256,POINT (115.230103 -8.482559)
'5764608310154036841',2.02E+16,-124.33,-19.83,9,115.232,-8.48018,POINT (115.232163 -8.480182000000001)
'5764608310154036866',2.02E+16,-121.33,-15.5,3,115.233,-8.48324,POINT (115.233193 -8.483238)
'5764608310154036871',2.02E+16,-125.41,-20,63,115.233,-8.48222,POINT (115.233193 -8.482219000000001)
'5764608310154036902',2.02E+16,-124.1,-20,10,115.235,-8.48256,POINT (115.234566 -8.482559)
'5764608310154036910',2.02E+16,-125.73,-20,47,115.235,-8.48256,POINT (115.235253 -8.482559)
'5764608310154036911',2.02E+16,-124.2,-20,5,115.235,-8.48222,POINT (115.235253 -8.482219000000001)
'5764608310154036951',2.02E+16,-128.25,-18.12,4,115.233,-8.47814,POINT (115.233193 -8.478144)
'5764608310154036957',2.02E+16,-126.58,-17.53,31,115.234,-8.47814,POINT (115.233536 -8.478144)
'5764608310154036958',2.02E+16,-125.92,-16.93,37,115.234,-8.47848,POINT (115.233879 -8.478484)
'5764608310154036970',2.02E+16,-120.89,-18.39,9,115.235,-8.48052,POINT (115.235253 -8.480521000000001)
'5764608310154036979',2.02E+16,-126.23,-17.39,48,115.235,-8.47882,POINT (115.234566 -8.478824000000001)
'5764608310154036980',2.02E+16,-126.37,-17.19,8,115.234,-8.47848,POINT (115.234223 -8.478484)
'5764608310154036984',2.02E+16,-126.82,-17.14,22,115.235,-8.47916,POINT (115.234909 -8.479163)
'5764608310154036992',2.02E+16,-126.83,-20,6,115.23,-8.47781,POINT (115.230103 -8.477805)
'5764608310154036994',2.02E+16,-120.08,-19.42,12,115.23,-8.47781,POINT (115.230446 -8.477805)
'5764608310154036999',2.02E+16,-122.82,-17.32,11,115.23,-8.47679,POINT (115.230446 -8.476786000000001)
'5764608310154037001',2.02E+16,-122.7,-19.18,44,115.231,-8.47746,POINT (115.23079 -8.477464999999999)
'5764608310154037004',2.02E+16,-122.06,-17.94,17,115.231,-8.47713,POINT (115.23079 -8.477126)
'5764608310154037038',2.02E+16,-127.81,-16.23,26,115.233,-8.47713,POINT (115.232506 -8.477126)
'5764608310154037041',2.02E+16,-121.53,-16.61,49,115.231,-8.47611,POINT (115.231476 -8.476107000000001)
'5764608310154037045',2.02E+16,-121.48,-19,29,115.231,-8.47543,POINT (115.231476 -8.475427999999999)
'5764608310154037072',2.02E+16,-126.18,-19.21,45,115.23,-8.47373,POINT (115.230103 -8.47373)
'5764608310154037087',2.02E+16,-120.46,-19.14,163,115.231,-8.47271,POINT (115.231133 -8.472711)
'5764608310154037120',2.02E+16,-128.86,-18,14,115.233,-8.47781,POINT (115.232849 -8.477805)
'5764608310154037131',2.02E+16,-127.82,-19.44,191,115.234,-8.47746,POINT (115.233879 -8.477464999999999)
'5764608310154037170',2.02E+16,-121.8,-19,5,115.235,-8.47645,POINT (115.234566 -8.476447)
'5764608310154037175',2.02E+16,-122,-17.58,12,115.235,-8.47543,POINT (115.234566 -8.475427999999999)
'5764608310154037230',2.02E+16,-124.5,-17.5,4,115.235,-8.47441,POINT (115.235253 -8.474409)
'5764608310154037370',2.02E+16,-125.67,-20,3,115.238,-8.49003,POINT (115.237999 -8.490029)
'5764608310154037378',2.02E+16,-128.17,-20,6,115.239,-8.4941,POINT (115.238686 -8.494104)
'5764608310154037533',2.02E+16,-123.87,-18.05,30,115.236,-8.48629,POINT (115.236283 -8.486294000000001)
'5764608310154037574',2.02E+16,-120.8,-18.95,751,115.236,-8.48527,POINT (115.235939 -8.485275)
'5764608310154037623',2.02E+16,-123.4,-19.3,5,115.237,-8.48358,POINT (115.237313 -8.483577)
'5764608310154037719',2.02E+16,-120.6,-15.1,5,115.239,-8.48358,POINT (115.238686 -8.483577)
'5764608310154038068',2.02E+16,-123,-20,7,115.242,-8.48663,POINT (115.242462 -8.486634)
'5764608310154038074',2.02E+16,-124.4,-16.5,5,115.243,-8.48731,POINT (115.243492 -8.487313)
'5764608310154038169',2.02E+16,-120.81,-19.96,77,115.245,-8.48697,POINT (115.244522 -8.486972999999999)
'5764608310154038261',2.02E+16,-123.88,-18.15,17,115.245,-8.48358,POINT (115.245209 -8.483577)
'5764608310154038278',2.02E+16,-124.27,-19.68,11,115.236,-8.48256,POINT (115.235939 -8.482559)
'5764608310154038299',2.02E+16,-120.22,-19.96,37,115.237,-8.48154,POINT (115.236626 -8.481539999999999)
'5764608310154038343',2.02E+16,-125.89,-20,9,115.236,-8.4795,POINT (115.235939 -8.479502999999999)
'5764608310154038377',2.02E+16,-120.21,-20,14,115.238,-8.48018,POINT (115.237656 -8.480182000000001)
'5764608310154038413',2.02E+16,-121,-18.67,69,115.239,-8.48222,POINT (115.239029 -8.482219000000001)
'5764608310154038416',2.02E+16,-125,-20,2,115.238,-8.48188,POINT (115.238343 -8.48188)
'5764608310154038449',2.02E+16,-122.63,-17.29,609,115.24,-8.48154,POINT (115.239716 -8.481539999999999)
'5764608310154038463',2.02E+16,-122.69,-18.31,32,115.241,-8.48086,POINT (115.240746 -8.480861000000001)
'5764608310154038465',2.02E+16,-124,-20,1,115.238,-8.48018,POINT (115.238343 -8.480182000000001)
'5764608310154038467',2.02E+16,-127,-19.69,8,115.239,-8.48018,POINT (115.238686 -8.480182000000001)
'5764608310154038572',2.02E+16,-128.25,-19.5,4,115.238,-8.47713,POINT (115.237656 -8.477126)
'5764608310154038696',2.02E+16,-120.75,-20,4,115.24,-8.47781,POINT (115.240403 -8.477805)
'5764608310154038733',2.02E+16,-127.88,-18,8,115.239,-8.47407,POINT (115.239029 -8.474069)
'5764608310154038766',2.02E+16,-125.2,-19.1,15,115.241,-8.47441,POINT (115.240746 -8.474409)
'5764608310154038861',2.02E+16,-121.25,-19.75,8,115.242,-8.4795,POINT (115.241776 -8.479502999999999)
'5764608310154038879',2.02E+16,-120.64,-20,11,115.242,-8.47814,POINT (115.242119 -8.478144)
'5764608310154038995',2.02E+16,-125,-19.25,4,115.244,-8.47882,POINT (115.244179 -8.478824000000001)
'5764608310154039073',2.02E+16,-120.43,-20,87,115.242,-8.47746,POINT (115.242462 -8.477464999999999)
'5764608310154039091',2.02E+16,-121.5,-20,4,115.243,-8.47611,POINT (115.242806 -8.476107000000001)
'5764608310154039110',2.02E+16,-126.62,-20,39,115.241,-8.47441,POINT (115.241433 -8.474409)
'5764608310154039115',2.02E+16,-127,-20,13,115.242,-8.47475,POINT (115.242119 -8.474749000000001)
'5764608310154039207',2.02E+16,-120.5,-17.45,10,115.246,-8.47679,POINT (115.245552 -8.476786000000001)
'5764608310154039322',2.02E+16,-125.11,-20,9,115.226,-8.47101,POINT (115.22564 -8.471013000000001)
'5764608310154039329',2.02E+16,-121.03,-19.62,34,115.226,-8.47203,POINT (115.225983 -8.472032)
'5764608310154039332',2.02E+16,-128,-20,3,115.226,-8.47169,POINT (115.225983 -8.471691999999999)
'5764608310154039334',2.02E+16,-126,-20,2,115.226,-8.47169,POINT (115.226326 -8.471691999999999)
'5764608310154039349',2.02E+16,-124.5,-20,4,115.226,-8.46999,POINT (115.225983 -8.469994999999999)
'5764608310154039360',2.02E+16,-127.5,-16.31,24,115.225,-8.46965,POINT (115.22461 -8.469654999999999)
'5764608310154039363',2.02E+16,-125,-20,4,115.225,-8.46931,POINT (115.224953 -8.469315)
'5764608310154039372',2.02E+16,-121.22,-17.72,9,115.225,-8.46898,POINT (115.225296 -8.468976)
'5764608310154039377',2.02E+16,-122.2,-19.07,105,115.225,-8.46796,POINT (115.22461 -8.467957)
'5764608310154039390',2.02E+16,-123.3,-19.04,124,115.226,-8.46762,POINT (115.22564 -8.467618)
'5764608310154039391',2.02E+16,-128,-20,2,115.226,-8.46728,POINT (115.22564 -8.467278)
'5764608310154039408',2.02E+16,-122.58,-19.69,162,115.226,-8.4683,POINT (115.225983 -8.468297)
'5764608310154039444',2.02E+16,-121.75,-20,16,115.227,-8.47033,POINT (115.227356 -8.470333999999999)
'5764608310154039512',2.02E+16,-120.26,-19.15,244,115.228,-8.4683,POINT (115.228043 -8.468297)
'5764608310154039513',2.02E+16,-120.31,-19.85,93,115.228,-8.46796,POINT (115.228043 -8.467957)
'5764608310154039521',2.02E+16,-128.33,-20,3,115.229,-8.46931,POINT (115.22873 -8.469315)
'5764608310154039528',2.02E+16,-123.25,-19.63,56,115.229,-8.46965,POINT (115.229416 -8.469654999999999)
'5764608310154039530',2.02E+16,-126.91,-19.94,32,115.23,-8.46965,POINT (115.22976 -8.469654999999999)
'5764608310154039531',2.02E+16,-121.72,-20,93,115.23,-8.46931,POINT (115.22976 -8.469315)
'5764608310154039544',2.02E+16,-120.25,-19.38,12,115.229,-8.4683,POINT (115.229416 -8.468297)
'5764608310154039573',2.02E+16,-124.2,-20,10,115.225,-8.46456,POINT (115.22461 -8.464561)
'5764608310154039575',2.02E+16,-121,-18.17,6,115.225,-8.46456,POINT (115.224953 -8.464561)
'5764608310154039601',2.02E+16,-120.05,-19.55,103,115.226,-8.46524,POINT (115.225983 -8.46524)
'5764608310154039606',2.02E+16,-122.9,-19.65,10,115.226,-8.4649,POINT (115.226326 -8.464900999999999)
'5764608310154039612',2.02E+16,-125.73,-19.93,75,115.227,-8.4649,POINT (115.22667 -8.464900999999999)
'5764608310154039628',2.02E+16,-123.11,-19.68,500,115.225,-8.46354,POINT (115.225296 -8.463543)
'5764608310154039637',2.02E+16,-125,-17,7,115.225,-8.46185,POINT (115.22461 -8.461845)
'5764608310154039642',2.02E+16,-125,-20,3,115.226,-8.46286,POINT (115.22564 -8.462863)
'5764608310154039673',2.02E+16,-122.61,-19.21,59,115.227,-8.46252,POINT (115.22667 -8.462524)
'5764608310154039677',2.02E+16,-122.5,-18,16,115.227,-8.46185,POINT (115.22667 -8.461845)
'5764608310154039689',2.02E+16,-126.75,-19.88,8,115.228,-8.4666,POINT (115.228043 -8.466599)
'5764608310154039704',2.02E+16,-122.67,-20,3,115.228,-8.46558,POINT (115.228043 -8.465580000000001)
'5764608310154039706',2.02E+16,-123.93,-20,29,115.228,-8.46558,POINT (115.228386 -8.465580000000001)
'5764608310154039716',2.02E+16,-125.75,-20,8,115.229,-8.46626,POINT (115.22873 -8.466258999999999)
'5764608310154039728',2.02E+16,-123.5,-20,6,115.229,-8.46558,POINT (115.22873 -8.465580000000001)
'5764608310154039742',2.02E+16,-120.83,-18.42,24,115.23,-8.4649,POINT (115.22976 -8.464900999999999)
'5764608310154039756',2.02E+16,-124.91,-20,42,115.228,-8.46354,POINT (115.228043 -8.463543)
'5764608310154039757',2.02E+16,-121.63,-17.3,87,115.228,-8.4632,POINT (115.228043 -8.463203)
'5764608310154039759',2.02E+16,-122.1,-18.9,42,115.228,-8.4632,POINT (115.228386 -8.463203)
'5764608310154039760',2.02E+16,-123.47,-18.8,36,115.227,-8.46286,POINT (115.227356 -8.462863)
'5764608310154039763',2.02E+16,-124.82,-18.56,17,115.228,-8.46252,POINT (115.2277 -8.462524)
'5764608310154039764',2.02E+16,-123.79,-19.85,34,115.227,-8.46218,POINT (115.227356 -8.462183999999999)
'5764608310154039779',2.02E+16,-126.11,-19.75,18,115.229,-8.46388,POINT (115.229073 -8.463882)
'5764608310154039781',2.02E+16,-125.5,-20,4,115.229,-8.4632,POINT (115.22873 -8.463203)
'5764608310154039786',2.02E+16,-124.44,-20,124,115.23,-8.46422,POINT (115.22976 -8.464221999999999)
'5764608310154039800',2.02E+16,-123.14,-19.08,125,115.229,-8.46286,POINT (115.229416 -8.462863)
'5764608310154039802',2.02E+16,-123.89,-20,98,115.23,-8.46286,POINT (115.22976 -8.462863)
'5764608310154039806',2.02E+16,-120.64,-20,25,115.23,-8.46218,POINT (115.22976 -8.462183999999999)
'5764608310154039834',2.02E+16,-127,-20,1,115.231,-8.47101,POINT (115.231133 -8.471013000000001)
'5764608310154039852',2.02E+16,-121.42,-19.79,12,115.232,-8.47169,POINT (115.232163 -8.471691999999999)
'5764608310154039885',2.02E+16,-127.23,-18.2,120,115.231,-8.46864,POINT (115.23079 -8.468636)
'5764608310154039887',2.02E+16,-127.75,-20,4,115.231,-8.46864,POINT (115.231133 -8.468636)
'5764608310154039897',2.02E+16,-126.34,-18.17,383,115.231,-8.46796,POINT (115.23079 -8.467957)
'5764608310154039997',2.02E+16,-123.67,-19.56,9,115.235,-8.46999,POINT (115.234909 -8.469994999999999)
'5764608310154040014',2.02E+16,-127,-20,2,115.234,-8.46898,POINT (115.233879 -8.468976)
'5764608310154040064',2.02E+16,-127.38,-18.75,8,115.23,-8.46694,POINT (115.230103 -8.466938000000001)
'5764608310154040086',2.02E+16,-121.03,-17.28,35,115.23,-8.4649,POINT (115.230446 -8.464900999999999)
'5764608310154040095',2.02E+16,-127,-19.16,9,115.231,-8.46456,POINT (115.231133 -8.464561)
'5764608310154040110',2.02E+16,-122,-20,6,115.233,-8.46626,POINT (115.232506 -8.466258999999999)
'5764608310154040119',2.02E+16,-122.56,-20,9,115.232,-8.46456,POINT (115.231819 -8.464561)
'5764608310154040122',2.02E+16,-122.13,-17.88,155,115.233,-8.46558,POINT (115.232506 -8.465580000000001)
'5764608310154040124',2.02E+16,-120.27,-19.26,84,115.232,-8.4649,POINT (115.232163 -8.464900999999999)
'5764608310154040129',2.02E+16,-121,-20,3,115.23,-8.46388,POINT (115.230103 -8.463882)
'5764608310154040133',2.02E+16,-120.67,-20,3,115.23,-8.4632,POINT (115.230103 -8.463203)
'5764608310154040134',2.02E+16,-124,-20,2,115.23,-8.46354,POINT (115.230446 -8.463543)
'5764608310154040145',2.02E+16,-124.61,-19.48,23,115.23,-8.46252,POINT (115.230103 -8.462524)
'5764608310154040149',2.02E+16,-123.58,-19.71,72,115.23,-8.46185,POINT (115.230103 -8.461845)
'5764608310154040153',2.02E+16,-122.25,-18,4,115.231,-8.46252,POINT (115.23079 -8.462524)
'5764608310154040154',2.02E+16,-124,-20,5,115.231,-8.46286,POINT (115.231133 -8.462863)
'5764608310154040161',2.02E+16,-127.67,-18.89,9,115.231,-8.46388,POINT (115.231476 -8.463882)
'5764608310154040173',2.02E+16,-126.2,-20,10,115.232,-8.4632,POINT (115.232163 -8.463203)
'5764608310154040177',2.02E+16,-124,-19.21,14,115.231,-8.46252,POINT (115.231476 -8.462524)
'5764608310154040178',2.02E+16,-120.71,-19.69,45,115.232,-8.46286,POINT (115.231819 -8.462863)
'5764608310154040180',2.02E+16,-128,-20,2,115.231,-8.46218,POINT (115.231476 -8.462183999999999)
'5764608310154040187',2.02E+16,-120.43,-20,7,115.233,-8.46252,POINT (115.232506 -8.462524)
'5764608310154040199',2.02E+16,-128.33,-20,3,115.233,-8.46592,POINT (115.233193 -8.465920000000001)
'5764608310154040208',2.02E+16,-129,-20,7,115.233,-8.46558,POINT (115.232849 -8.465580000000001)
'5764608310154040215',2.02E+16,-122.09,-19.36,169,115.233,-8.46456,POINT (115.233193 -8.464561)
'5764608310154040225',2.02E+16,-125.54,-20,13,115.234,-8.4666,POINT (115.234223 -8.466599)
'5764608310154040229',2.02E+16,-124.31,-19.53,188,115.234,-8.46592,POINT (115.234223 -8.465920000000001)
'5764608310154040235',2.02E+16,-123.1,-20,10,115.235,-8.4666,POINT (115.235253 -8.466599)
'5764608310154040249',2.02E+16,-124.07,-19.68,73,115.235,-8.46524,POINT (115.234909 -8.46524)
'5764608310154040250',2.02E+16,-122.57,-18.22,7,115.235,-8.46558,POINT (115.235253 -8.465580000000001)
'5764608310154040253',2.02E+16,-124.33,-19,15,115.235,-8.46456,POINT (115.234909 -8.464561)
'5764608310154040254',2.02E+16,-127.33,-20,3,115.235,-8.4649,POINT (115.235253 -8.464900999999999)
'5764608310154040256',2.02E+16,-121.64,-20,11,115.233,-8.46422,POINT (115.232849 -8.464221999999999)
'5764608310154040260',2.02E+16,-125.84,-18.45,83,115.233,-8.46354,POINT (115.232849 -8.463543)
'5764608310154040272',2.02E+16,-123.16,-19.66,38,115.233,-8.46286,POINT (115.232849 -8.462863)
'5764608310154040274',2.02E+16,-121.16,-18.89,45,115.233,-8.46286,POINT (115.233193 -8.462863)
'5764608310154040278',2.02E+16,-123.54,-18.87,24,115.233,-8.46218,POINT (115.233193 -8.462183999999999)
'5764608310154040290',2.02E+16,-123.83,-19.8,18,115.235,-8.46422,POINT (115.234566 -8.464221999999999)
'5764608310154040292',2.02E+16,-122.13,-19.07,32,115.234,-8.46354,POINT (115.234223 -8.463543)
'5764608310154040307',2.02E+16,-124.92,-20,13,115.235,-8.46252,POINT (115.234566 -8.462524)
